Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27010;Plateau de Bonnevaux;Rurale près des villes;NO2;Fond;Oui;mesures fixes;Moy. annuelle;5.0;5.0768201892744615;µg-m3;95.0;95;90.0;R;1;45.4609;5.181081
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28010;Harnes Serres;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;17.0;17.152070293692876;µg-m3;95.0;99;95.0;R;1;50.44914;2.9
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR04;ZAR ARRAS;FR28022;St-Laurent-Blangy;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.33570725707258;µg-m3;94.0;99;93.0;R;1;50.30886;2.807369
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28028;Bethune Stade;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;17.0;16.555508279668818;µg-m3;99.0;100;99.0;R;1;50.535385;2.635692
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG01;ZAG BLDV;FR28033;Noeux-les-Mines;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;12.0;12.287675804529169;µg-m3;96.0;100;96.0;R;1;50.48972;2.66642
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR29423;ROANNE;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;18.0;17.88066323613487;µg-m3;100.0;100;100.0;R;1;46.04111;4.074656
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29424;SAINT ETIENNE SUD;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;18.0;17.705292033375265;µg-m3;100.0;100;100.0;R;1;45.42009;4.395422
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29426;SAINT-CHAMOND;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;25.0;24.797847985348007;µg-m3;100.0;100;100.0;R;1;45.475327;4.515003
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29428;ST ETIENNE ROND PT;Urbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;31.0;31.275132978723402;µg-m3;98.0;9;9.0;N;-1;45.422079;4.412831
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG03;ZAG SAINT-ETIENNE;FR29429;RIVE DE GIER;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;35.0;35.05307551067255;µg-m3;99.0;100;99.0;R;1;45.533424;4.623939
